"# Per-item WritingBench response lengths, re-tokenized with each model's own tokenizer (rescued responses predate native gen_toks capture). subset: A = base 50 queries, B/C = the _sB/_sC subset files (offsets 50/100). index = WritingBench query index, the join key to scores/*.jsonl. Producer: analysis/writingbench/wb_lengths.py"
record,arm,subset,index,gen_toks
gemma4_d12,R8,A,63,1132
gemma4_d12,R8,A,64,1120
gemma4_d12,R8,A,65,1606
gemma4_d12,R8,B,66,1417
gemma4_d12,R8,B,69,1592
gemma4_d12,R8,B,70,1212
gemma4_d12,R8,B,71,2857
gemma4_d12,R8,B,72,1104
gemma4_d12,R8,B,77,1315
gemma4_d12,R8,B,81,1181
gemma4_d12,R8,B,82,1705
gemma4_d12,R8,B,88,1629
gemma4_d12,R8,B,89,2560
gemma4_d12,R8,B,91,1788
gemma4_d12,R8,B,92,1223
gemma4_d12,R8,B,94,1174
gemma4_d12,R8,B,95,2341
gemma4_d12,R8,B,99,1421
gemma4_d12,R8,B,102,1394
gemma4_d12,R8,B,103,1957
gemma4_d12,R8,B,104,2804
gemma4_d12,R8,B,106,1170
gemma4_d12,R8,B,108,3014
gemma4_d12,R8,B,111,1083
gemma4_d12,R8,B,113,2297
gemma4_d12,R8,B,114,1372
gemma4_d12,R8,B,119,970
gemma4_d12,R8,B,120,1117
gemma4_d12,R8,B,123,1135
gemma4_d12,R8,B,125,1764
gemma4_d12,R8,B,127,1359
gemma4_d12,R8,B,128,1342
gemma4_d12,R8,B,130,978
gemma4_d12,R8,B,132,3077
gemma4_d12,R8,B,134,1303
gemma4_d12,R8,B,135,1282
gemma4_d12,R8,B,136,925
gemma4_d12,R8,B,138,1368
gemma4_d12,R8,B,139,2270
gemma4_d12,R8,B,140,938
gemma4_d12,R8,B,141,977
gemma4_d12,R8,B,142,1298
gemma4_d12,R8,B,144,1310
gemma4_d12,R8,B,145,1099
gemma4_d12,R8,B,146,973
gemma4_d12,R8,B,147,1429
gemma4_d12,R8,B,148,1457
gemma4_d12,R8,B,151,1871
gemma4_d12,R8,B,154,1191
gemma4_d12,R8,B,156,1397
gemma4_d12,R8,B,157,1268
gemma4_d12,R8,B,159,4096
gemma4_d12,R8,B,160,1286
gemma4_d12,R8,C,162,1447
gemma4_d12,R8,C,163,847
gemma4_d12,R8,C,164,1299
gemma4_d12,R8,C,165,1937
gemma4_d12,R8,C,166,1426
gemma4_d12,R8,C,167,1858
gemma4_d12,R8,C,168,1110
gemma4_d12,R8,C,170,966
gemma4_d12,R8,C,172,1500
gemma4_d12,R8,C,173,1313
gemma4_d12,R8,C,174,1597
gemma4_d12,R8,C,176,1883
gemma4_d12,R8,C,178,989
gemma4_d12,R8,C,179,2174
gemma4_d12,R8,C,180,1234
gemma4_d12,R8,C,182,1880
gemma4_d12,R8,C,184,1537
gemma4_d12,R8,C,186,1141
gemma4_d12,R8,C,187,1322
gemma4_d12,R8,C,188,1332
gemma4_d12,R8,C,189,980
gemma4_d12,R8,C,192,2059
gemma4_d12,R8,C,194,853
gemma4_d12,R8,C,195,1256
gemma4_d12,R8,C,198,1714
gemma4_d12,R8,C,199,1433
gemma4_d12,R8,C,201,377
gemma4_d12,R8,C,202,61
gemma4_d12,R8,C,203,707
gemma4_d12,R8,C,204,1146
gemma4_d12,R8,C,205,2244
gemma4_d12,R8,C,206,1229
gemma4_d12,R8,C,208,1630
gemma4_d12,R8,C,209,1099
gemma4_d12,R8,C,211,647
gemma4_d12,R8,C,212,1069
gemma4_d12,R8,C,213,1281
gemma4_d12,R8,C,219,703
gemma4_d12,R8,C,220,1146
gemma4_d12,R8,C,223,1839
gemma4_d12,R8,C,224,1427
gemma4_d12,R8,C,227,2269
gemma4_d12,R8,C,229,1209
gemma4_d12,R8,C,231,2011
gemma4_d12,R8,C,232,1239
gemma4_d12,R8,C,233,1714
gemma4_d12,R8,C,236,1656
gemma4_d12,R8,C,240,999
gemma4_d12,R8,C,242,1539
gemma4_d12,R8,C,243,1046
gemma4_d12,free,A,2,1466
gemma4_d12,free,A,3,1414
gemma4_d12,free,A,4,1370
gemma4_d12,free,A,5,1162
gemma4_d12,free,A,6,1217
gemma4_d12,free,A,7,522
gemma4_d12,free,A,8,346
gemma4_d12,free,A,10,810
gemma4_d12,free,A,11,927
gemma4_d12,free,A,12,1264
gemma4_d12,free,A,13,1125
gemma4_d12,free,A,14,1044
gemma4_d12,free,A,15,1080
gemma4_d12,free,A,16,1846
gemma4_d12,free,A,17,1078
gemma4_d12,free,A,18,962
gemma4_d12,free,A,19,2410
gemma4_d12,free,A,20,905
gemma4_d12,free,A,22,1617
gemma4_d12,free,A,23,1914
gemma4_d12,free,A,24,1673
gemma4_d12,free,A,26,1082
gemma4_d12,free,A,27,2230
gemma4_d12,free,A,29,1391
gemma4_d12,free,A,30,982
gemma4_d12,free,A,31,1780
gemma4_d12,free,A,33,1557
gemma4_d12,free,A,34,885
gemma4_d12,free,A,36,2287
gemma4_d12,free,A,38,2308
gemma4_d12,free,A,39,1340
gemma4_d12,free,A,40,1822
gemma4_d12,free,A,41,1538
gemma4_d12,free,A,43,2575
gemma4_d12,free,A,46,1329
gemma4_d12,free,A,47,1559
gemma4_d12,free,A,48,1424
gemma4_d12,free,A,49,1574
gemma4_d12,free,A,51,1285
gemma4_d12,free,A,54,1577
gemma4_d12,free,A,55,1429
gemma4_d12,free,A,56,1202
gemma4_d12,free,A,57,1320
gemma4_d12,free,A,58,3310
gemma4_d12,free,A,60,1747
gemma4_d12,free,A,61,1029
gemma4_d12,free,A,62,2034
gemma4_d12,free,A,63,1167
gemma4_d12,free,A,64,1123
gemma4_d12,free,A,65,1961
gemma4_d12,free,B,66,1333
gemma4_d12,free,B,69,1536
gemma4_d12,free,B,70,1206
gemma4_d12,free,B,71,2929
gemma4_d12,free,B,72,1221
gemma4_d12,free,B,77,1380
gemma4_d12,free,B,81,1182
gemma4_d12,free,B,82,1614
gemma4_d12,free,B,88,1761
gemma4_d12,free,B,89,2238
gemma4_d12,free,B,91,1624
gemma4_d12,free,B,92,1375
gemma4_d12,free,B,94,1174
gemma4_d12,free,B,95,2341
gemma4_d12,free,B,99,1452
gemma4_d12,free,B,102,1222
gemma4_d12,free,B,103,2181
gemma4_d12,free,B,104,2197
gemma4_d12,free,B,106,1122
gemma4_d12,free,B,108,2968
gemma4_d12,free,B,111,1048
gemma4_d12,free,B,113,2366
gemma4_d12,free,B,114,1347
gemma4_d12,free,B,119,1080
gemma4_d12,free,B,120,1139
gemma4_d12,free,B,123,1068
gemma4_d12,free,B,125,1811
gemma4_d12,free,B,127,1344
gemma4_d12,free,B,128,1305
gemma4_d12,free,B,130,1077
gemma4_d12,free,B,132,3064
gemma4_d12,free,B,134,1147
gemma4_d12,free,B,135,1362
gemma4_d12,free,B,136,988
gemma4_d12,free,B,138,1468
gemma4_d12,free,B,139,2026
gemma4_d12,free,B,140,1108
gemma4_d12,free,B,141,959
gemma4_d12,free,B,142,1330
gemma4_d12,free,B,144,1416
gemma4_d12,free,B,145,1109
gemma4_d12,free,B,146,934
gemma4_d12,free,B,147,1329
gemma4_d12,free,B,148,1433
gemma4_d12,free,B,151,1863
gemma4_d12,free,B,154,1065
gemma4_d12,free,B,156,1341
gemma4_d12,free,B,157,1200
gemma4_d12,free,B,159,1336
gemma4_d12,free,B,160,1282
gemma4_d12,free,C,162,1420
gemma4_d12,free,C,163,978
gemma4_d12,free,C,164,1227
gemma4_d12,free,C,165,2369
gemma4_d12,free,C,166,1311
gemma4_d12,free,C,167,1806
gemma4_d12,free,C,168,1142
gemma4_d12,free,C,170,989
gemma4_d12,free,C,172,1566
gemma4_d12,free,C,173,1304
gemma4_d12,free,C,174,1850
gemma4_d12,free,C,176,1936
gemma4_d12,free,C,178,1099
gemma4_d12,free,C,179,2784
gemma4_d12,free,C,180,1105
gemma4_d12,free,C,182,1976
gemma4_d12,free,C,184,1749
gemma4_d12,free,C,186,1180
gemma4_d12,free,C,187,1440
gemma4_d12,free,C,188,1194
gemma4_d12,free,C,189,938
gemma4_d12,free,C,192,1896
gemma4_d12,free,C,194,794
gemma4_d12,free,C,195,1261
gemma4_d12,free,C,198,1935
gemma4_d12,free,C,199,1563
gemma4_d12,free,C,201,444
gemma4_d12,free,C,202,189
gemma4_d12,free,C,203,681
gemma4_d12,free,C,204,1040
gemma4_d12,free,C,205,1479
gemma4_d12,free,C,206,1347
gemma4_d12,free,C,208,1691
gemma4_d12,free,C,209,1041
gemma4_d12,free,C,211,747
gemma4_d12,free,C,212,1361
gemma4_d12,free,C,213,1248
gemma4_d12,free,C,219,440
gemma4_d12,free,C,220,1158
gemma4_d12,free,C,223,2000
gemma4_d12,free,C,224,1767
gemma4_d12,free,C,227,2049
gemma4_d12,free,C,229,1151
gemma4_d12,free,C,231,1833
gemma4_d12,free,C,232,1225
gemma4_d12,free,C,233,1783
gemma4_d12,free,C,236,1607
gemma4_d12,free,C,240,933
gemma4_d12,free,C,242,1506
gemma4_d12,free,C,243,1222
gemma4_d7code,free,A,2,1464
gemma4_d7code,free,A,3,1445
gemma4_d7code,free,A,4,1420
gemma4_d7code,free,A,5,1153
gemma4_d7code,free,A,6,1258
gemma4_d7code,free,A,7,523
gemma4_d7code,free,A,8,353
gemma4_d7code,free,A,10,783
gemma4_d7code,free,A,11,963
gemma4_d7code,free,A,12,1240
gemma4_d7code,free,A,13,1005
gemma4_d7code,free,A,14,1243
gemma4_d7code,free,A,15,1237
gemma4_d7code,free,A,16,2520
gemma4_d7code,free,A,17,977
gemma4_d7code,free,A,18,1006
gemma4_d7code,free,A,19,2431
gemma4_d7code,free,A,20,944
gemma4_d7code,free,A,22,1441
gemma4_d7code,free,A,23,1774
gemma4_d7code,free,A,24,2222
gemma4_d7code,free,A,26,1074
gemma4_d7code,free,A,27,1571
gemma4_d7code,free,A,29,1475
gemma4_d7code,free,A,30,1013
gemma4_d7code,free,A,31,1699
gemma4_d7code,free,A,33,1376
gemma4_d7code,free,A,34,837
gemma4_d7code,free,A,36,2704
gemma4_d7code,free,A,38,1960
gemma4_d7code,free,A,39,1499
gemma4_d7code,free,A,40,2721
gemma4_d7code,free,A,41,1686
gemma4_d7code,free,A,43,2774
gemma4_d7code,free,A,46,1423
gemma4_d7code,free,A,47,1601
gemma4_d7code,free,A,48,1395
gemma4_d7code,free,A,49,1668
gemma4_d7code,free,A,51,1279
gemma4_d7code,free,A,54,1621
gemma4_d7code,free,A,55,1372
gemma4_d7code,free,A,56,1030
gemma4_d7code,free,A,57,1283
gemma4_d7code,free,A,58,2509
gemma4_d7code,free,A,60,1730
gemma4_d7code,free,A,61,934
gemma4_d7code,free,A,62,2104
gemma4_d7code,free,A,63,1225
gemma4_d7code,free,A,64,1133
gemma4_d7code,free,A,65,2013
gemma4_d7code_s2,R16,A,2,1484
gemma4_d7code_s2,R16,A,3,1488
gemma4_d7code_s2,R16,A,4,1261
gemma4_d7code_s2,R16,A,5,1249
gemma4_d7code_s2,R16,A,6,1309
gemma4_d7code_s2,R16,A,7,514
gemma4_d7code_s2,R16,A,8,354
gemma4_d7code_s2,R16,A,10,615
gemma4_d7code_s2,R16,A,11,934
gemma4_d7code_s2,R16,A,12,1279
gemma4_d7code_s2,R16,A,13,1123
gemma4_d7code_s2,R16,A,14,1274
gemma4_d7code_s2,R16,A,15,1016
gemma4_d7code_s2,R16,A,16,2109
gemma4_d7code_s2,R16,A,17,955
gemma4_d7code_s2,R16,A,18,1065
gemma4_d7code_s2,R16,A,19,2344
gemma4_d7code_s2,R16,A,20,880
gemma4_d7code_s2,R16,A,22,1435
gemma4_d7code_s2,R16,A,23,1820
gemma4_d7code_s2,R16,A,24,1941
gemma4_d7code_s2,R16,A,26,1214
gemma4_d7code_s2,R16,A,27,2147
gemma4_d7code_s2,R16,A,29,1396
gemma4_d7code_s2,R16,A,30,1063
gemma4_d7code_s2,R16,A,31,1736
gemma4_d7code_s2,R16,A,33,1682
gemma4_d7code_s2,R16,A,34,845
gemma4_d7code_s2,R16,A,36,2630
gemma4_d7code_s2,R16,A,38,1941
gemma4_d7code_s2,R16,A,39,1468
gemma4_d7code_s2,R16,A,40,1918
gemma4_d7code_s2,R16,A,41,1593
gemma4_d7code_s2,R16,A,43,2597
gemma4_d7code_s2,R16,A,46,1512
gemma4_d7code_s2,R16,A,47,1719
gemma4_d7code_s2,R16,A,48,1417
gemma4_d7code_s2,R16,A,49,1580
gemma4_d7code_s2,R16,A,51,1282
gemma4_d7code_s2,R16,A,54,1796
gemma4_d7code_s2,R16,A,55,1429
gemma4_d7code_s2,R16,A,56,1156
gemma4_d7code_s2,R16,A,57,1227
gemma4_d7code_s2,R16,A,58,3106
gemma4_d7code_s2,R16,A,60,1930
gemma4_d7code_s2,R16,A,61,918
gemma4_d7code_s2,R16,A,62,2138
gemma4_d7code_s2,R16,A,63,1170
gemma4_d7code_s2,R16,A,64,1218
gemma4_d7code_s2,R16,A,65,1803
gemma4_d7code_s2,R16,B,66,1405
gemma4_d7code_s2,R16,B,69,1441
gemma4_d7code_s2,R16,B,70,1334
gemma4_d7code_s2,R16,B,71,3094
gemma4_d7code_s2,R16,B,72,1100
gemma4_d7code_s2,R16,B,77,1489
gemma4_d7code_s2,R16,B,81,1562
gemma4_d7code_s2,R16,B,82,1598
gemma4_d7code_s2,R16,B,88,1705
gemma4_d7code_s2,R16,B,89,2587
gemma4_d7code_s2,R16,B,91,1757
gemma4_d7code_s2,R16,B,92,1244
gemma4_d7code_s2,R16,B,94,1156
gemma4_d7code_s2,R16,B,95,2341
gemma4_d7code_s2,R16,B,99,1483
gemma4_d7code_s2,R16,B,102,1233
gemma4_d7code_s2,R16,B,103,2132
gemma4_d7code_s2,R16,B,104,2998
gemma4_d7code_s2,R16,B,106,1163
gemma4_d7code_s2,R16,B,108,3230
gemma4_d7code_s2,R16,B,111,1027
gemma4_d7code_s2,R16,B,113,2100
gemma4_d7code_s2,R16,B,114,1169
gemma4_d7code_s2,R16,B,119,1046
gemma4_d7code_s2,R16,B,120,1163
gemma4_d7code_s2,R16,B,123,1237
gemma4_d7code_s2,R16,B,125,2178
gemma4_d7code_s2,R16,B,127,1496
gemma4_d7code_s2,R16,B,128,1353
gemma4_d7code_s2,R16,B,130,1103
gemma4_d7code_s2,R16,B,132,3107
gemma4_d7code_s2,R16,B,134,1345
gemma4_d7code_s2,R16,B,135,1439
gemma4_d7code_s2,R16,B,136,1033
gemma4_d7code_s2,R16,B,138,1330
gemma4_d7code_s2,R16,B,139,2057
gemma4_d7code_s2,R16,B,140,1055
gemma4_d7code_s2,R16,B,141,894
gemma4_d7code_s2,R16,B,142,1369
gemma4_d7code_s2,R16,B,144,1472
gemma4_d7code_s2,R16,B,145,1109
gemma4_d7code_s2,R16,B,146,967
gemma4_d7code_s2,R16,B,147,1339
gemma4_d7code_s2,R16,B,148,1318
gemma4_d7code_s2,R16,B,151,1880
gemma4_d7code_s2,R16,B,154,1107
gemma4_d7code_s2,R16,B,156,1424
gemma4_d7code_s2,R16,B,157,1350
gemma4_d7code_s2,R16,B,159,1655
gemma4_d7code_s2,R16,B,160,1441
gemma4_d7code_s2,R16,C,162,1374
gemma4_d7code_s2,R16,C,163,922
gemma4_d7code_s2,R16,C,164,1312
gemma4_d7code_s2,R16,C,165,2135
gemma4_d7code_s2,R16,C,166,1415
gemma4_d7code_s2,R16,C,167,2105
gemma4_d7code_s2,R16,C,168,1328
gemma4_d7code_s2,R16,C,170,965
gemma4_d7code_s2,R16,C,172,1565
gemma4_d7code_s2,R16,C,173,1312
gemma4_d7code_s2,R16,C,174,1977
gemma4_d7code_s2,R16,C,176,1630
gemma4_d7code_s2,R16,C,178,1066
gemma4_d7code_s2,R16,C,179,2245
gemma4_d7code_s2,R16,C,180,1237
gemma4_d7code_s2,R16,C,182,1813
gemma4_d7code_s2,R16,C,184,1461
gemma4_d7code_s2,R16,C,186,1177
gemma4_d7code_s2,R16,C,187,1340
gemma4_d7code_s2,R16,C,188,1251
gemma4_d7code_s2,R16,C,189,1017
gemma4_d7code_s2,R16,C,192,1672
gemma4_d7code_s2,R16,C,194,915
gemma4_d7code_s2,R16,C,195,1198
gemma4_d7code_s2,R16,C,198,2095
gemma4_d7code_s2,R16,C,199,1600
gemma4_d7code_s2,R16,C,201,477
gemma4_d7code_s2,R16,C,202,170
gemma4_d7code_s2,R16,C,203,811
gemma4_d7code_s2,R16,C,204,1100
gemma4_d7code_s2,R16,C,205,2537
gemma4_d7code_s2,R16,C,206,1464
gemma4_d7code_s2,R16,C,208,1669
gemma4_d7code_s2,R16,C,209,1151
gemma4_d7code_s2,R16,C,211,872
gemma4_d7code_s2,R16,C,212,1155
gemma4_d7code_s2,R16,C,213,1189
gemma4_d7code_s2,R16,C,219,1282
gemma4_d7code_s2,R16,C,220,1224
gemma4_d7code_s2,R16,C,223,1974
gemma4_d7code_s2,R16,C,224,1488
gemma4_d7code_s2,R16,C,227,1988
gemma4_d7code_s2,R16,C,229,1005
gemma4_d7code_s2,R16,C,231,1892
gemma4_d7code_s2,R16,C,232,1224
gemma4_d7code_s2,R16,C,233,1633
gemma4_d7code_s2,R16,C,236,1966
gemma4_d7code_s2,R16,C,240,1142
gemma4_d7code_s2,R16,C,242,1688
gemma4_d7code_s2,R16,C,243,1048
gemma4_d7code_s2,R8,A,2,1488
gemma4_d7code_s2,R8,A,3,1401
gemma4_d7code_s2,R8,A,4,1223
gemma4_d7code_s2,R8,A,5,1208
gemma4_d7code_s2,R8,A,6,1402
gemma4_d7code_s2,R8,A,7,563
gemma4_d7code_s2,R8,A,8,399
gemma4_d7code_s2,R8,A,10,631
gemma4_d7code_s2,R8,A,11,947
gemma4_d7code_s2,R8,A,12,1269
gemma4_d7code_s2,R8,A,13,1069
gemma4_d7code_s2,R8,A,14,1210
gemma4_d7code_s2,R8,A,15,953
gemma4_d7code_s2,R8,A,16,2071
gemma4_d7code_s2,R8,A,17,995
gemma4_d7code_s2,R8,A,18,1028
gemma4_d7code_s2,R8,A,19,2562
gemma4_d7code_s2,R8,A,20,641
gemma4_d7code_s2,R8,A,22,1426
gemma4_d7code_s2,R8,A,23,1963
gemma4_d7code_s2,R8,A,24,2203
gemma4_d7code_s2,R8,A,26,1146
gemma4_d7code_s2,R8,A,27,2197
gemma4_d7code_s2,R8,A,29,1452
gemma4_d7code_s2,R8,A,30,894
gemma4_d7code_s2,R8,A,31,1755
gemma4_d7code_s2,R8,A,33,1395
gemma4_d7code_s2,R8,A,34,754
gemma4_d7code_s2,R8,A,36,2532
gemma4_d7code_s2,R8,A,38,2321
gemma4_d7code_s2,R8,A,39,1426
gemma4_d7code_s2,R8,A,40,2225
gemma4_d7code_s2,R8,A,41,1580
gemma4_d7code_s2,R8,A,43,3458
gemma4_d7code_s2,R8,A,46,1684
gemma4_d7code_s2,R8,A,47,1620
gemma4_d7code_s2,R8,A,48,1387
gemma4_d7code_s2,R8,A,49,1562
gemma4_d7code_s2,R8,A,51,1220
gemma4_d7code_s2,R8,A,54,1684
gemma4_d7code_s2,R8,A,55,1355
gemma4_d7code_s2,R8,A,56,1117
gemma4_d7code_s2,R8,A,57,1274
gemma4_d7code_s2,R8,A,58,2969
gemma4_d7code_s2,R8,A,60,1777
gemma4_d7code_s2,R8,A,61,863
gemma4_d7code_s2,R8,A,62,2268
gemma4_d7code_s2,R8,A,63,1142
gemma4_d7code_s2,R8,A,64,1088
gemma4_d7code_s2,R8,A,65,1625
gemma4_d7code_s2,R8,B,66,1410
gemma4_d7code_s2,R8,B,69,1541
gemma4_d7code_s2,R8,B,70,1273
gemma4_d7code_s2,R8,B,71,2709
gemma4_d7code_s2,R8,B,72,1257
gemma4_d7code_s2,R8,B,77,1460
gemma4_d7code_s2,R8,B,81,1569
gemma4_d7code_s2,R8,B,82,1620
gemma4_d7code_s2,R8,B,88,1613
gemma4_d7code_s2,R8,B,89,1737
gemma4_d7code_s2,R8,B,91,2146
gemma4_d7code_s2,R8,B,92,1225
gemma4_d7code_s2,R8,B,94,1194
gemma4_d7code_s2,R8,B,95,2326
gemma4_d7code_s2,R8,B,99,1684
gemma4_d7code_s2,R8,B,102,1395
gemma4_d7code_s2,R8,B,103,2130
gemma4_d7code_s2,R8,B,104,2638
gemma4_d7code_s2,R8,B,106,1191
gemma4_d7code_s2,R8,B,108,3211
gemma4_d7code_s2,R8,B,111,983
gemma4_d7code_s2,R8,B,113,2404
gemma4_d7code_s2,R8,B,114,1278
gemma4_d7code_s2,R8,B,119,1026
gemma4_d7code_s2,R8,B,120,1188
gemma4_d7code_s2,R8,B,123,1081
gemma4_d7code_s2,R8,B,125,2045
gemma4_d7code_s2,R8,B,127,1460
gemma4_d7code_s2,R8,B,128,1342
gemma4_d7code_s2,R8,B,130,1088
gemma4_d7code_s2,R8,B,132,3003
gemma4_d7code_s2,R8,B,134,1338
gemma4_d7code_s2,R8,B,135,1360
gemma4_d7code_s2,R8,B,136,1011
gemma4_d7code_s2,R8,B,138,1440
gemma4_d7code_s2,R8,B,139,2258
gemma4_d7code_s2,R8,B,140,1107
gemma4_d7code_s2,R8,B,141,961
gemma4_d7code_s2,R8,B,142,1466
gemma4_d7code_s2,R8,B,144,1253
gemma4_d7code_s2,R8,B,145,1207
gemma4_d7code_s2,R8,B,146,988
gemma4_d7code_s2,R8,B,147,1405
gemma4_d7code_s2,R8,B,148,1433
gemma4_d7code_s2,R8,B,151,2066
gemma4_d7code_s2,R8,B,154,1167
gemma4_d7code_s2,R8,B,156,1315
gemma4_d7code_s2,R8,B,157,1282
gemma4_d7code_s2,R8,B,159,1330
gemma4_d7code_s2,R8,B,160,1483
gemma4_d7code_s2,R8,C,162,1273
gemma4_d7code_s2,R8,C,163,812
gemma4_d7code_s2,R8,C,164,1264
gemma4_d7code_s2,R8,C,165,1904
gemma4_d7code_s2,R8,C,166,1384
gemma4_d7code_s2,R8,C,167,2136
gemma4_d7code_s2,R8,C,168,1134
gemma4_d7code_s2,R8,C,170,914
gemma4_d7code_s2,R8,C,172,1719
gemma4_d7code_s2,R8,C,173,1530
gemma4_d7code_s2,R8,C,174,1970
gemma4_d7code_s2,R8,C,176,1745
gemma4_d7code_s2,R8,C,178,1136
gemma4_d7code_s2,R8,C,179,2007
gemma4_d7code_s2,R8,C,180,1223
gemma4_d7code_s2,R8,C,182,1689
gemma4_d7code_s2,R8,C,184,1773
gemma4_d7code_s2,R8,C,186,1135
gemma4_d7code_s2,R8,C,187,1341
gemma4_d7code_s2,R8,C,188,1183
gemma4_d7code_s2,R8,C,189,900
gemma4_d7code_s2,R8,C,192,1819
gemma4_d7code_s2,R8,C,194,867
gemma4_d7code_s2,R8,C,195,1266
gemma4_d7code_s2,R8,C,198,1957
gemma4_d7code_s2,R8,C,199,1760
gemma4_d7code_s2,R8,C,201,612
gemma4_d7code_s2,R8,C,202,107
gemma4_d7code_s2,R8,C,203,775
gemma4_d7code_s2,R8,C,204,1033
gemma4_d7code_s2,R8,C,205,1615
gemma4_d7code_s2,R8,C,206,1577
gemma4_d7code_s2,R8,C,208,1645
gemma4_d7code_s2,R8,C,209,1055
gemma4_d7code_s2,R8,C,211,809
gemma4_d7code_s2,R8,C,212,1261
gemma4_d7code_s2,R8,C,213,1319
gemma4_d7code_s2,R8,C,219,915
gemma4_d7code_s2,R8,C,220,1122
gemma4_d7code_s2,R8,C,223,1819
gemma4_d7code_s2,R8,C,224,1471
gemma4_d7code_s2,R8,C,227,2380
gemma4_d7code_s2,R8,C,229,1111
gemma4_d7code_s2,R8,C,231,2159
gemma4_d7code_s2,R8,C,232,1253
gemma4_d7code_s2,R8,C,233,1526
gemma4_d7code_s2,R8,C,236,1865
gemma4_d7code_s2,R8,C,240,1034
gemma4_d7code_s2,R8,C,242,1587
gemma4_d7code_s2,R8,C,243,1076
gemma4_d7code_s2,free,A,2,1500
gemma4_d7code_s2,free,A,3,1467
gemma4_d7code_s2,free,A,4,1402
gemma4_d7code_s2,free,A,5,1157
gemma4_d7code_s2,free,A,6,1317
gemma4_d7code_s2,free,A,7,491
gemma4_d7code_s2,free,A,8,347
gemma4_d7code_s2,free,A,10,729
gemma4_d7code_s2,free,A,11,974
gemma4_d7code_s2,free,A,12,1241
gemma4_d7code_s2,free,A,13,1023
gemma4_d7code_s2,free,A,14,1138
gemma4_d7code_s2,free,A,15,1125
gemma4_d7code_s2,free,A,16,2988
gemma4_d7code_s2,free,A,17,955
gemma4_d7code_s2,free,A,18,1019
gemma4_d7code_s2,free,A,19,2588
gemma4_d7code_s2,free,A,20,967
gemma4_d7code_s2,free,A,22,1522
gemma4_d7code_s2,free,A,23,1854
gemma4_d7code_s2,free,A,24,2444
gemma4_d7code_s2,free,A,26,1252
gemma4_d7code_s2,free,A,27,1500
gemma4_d7code_s2,free,A,29,1415
gemma4_d7code_s2,free,A,30,1027
gemma4_d7code_s2,free,A,31,1753
gemma4_d7code_s2,free,A,33,1484
gemma4_d7code_s2,free,A,34,860
gemma4_d7code_s2,free,A,36,2747
gemma4_d7code_s2,free,A,38,1820
gemma4_d7code_s2,free,A,39,1343
gemma4_d7code_s2,free,A,40,1791
gemma4_d7code_s2,free,A,41,1718
gemma4_d7code_s2,free,A,43,2896
gemma4_d7code_s2,free,A,46,1496
gemma4_d7code_s2,free,A,47,1787
gemma4_d7code_s2,free,A,48,1440
gemma4_d7code_s2,free,A,49,1606
gemma4_d7code_s2,free,A,51,1575
gemma4_d7code_s2,free,A,54,1789
gemma4_d7code_s2,free,A,55,1364
gemma4_d7code_s2,free,A,56,1197
gemma4_d7code_s2,free,A,57,1232
gemma4_d7code_s2,free,A,58,3248
gemma4_d7code_s2,free,A,60,1845
gemma4_d7code_s2,free,A,61,923
gemma4_d7code_s2,free,A,62,1968
gemma4_d7code_s2,free,A,63,1140
gemma4_d7code_s2,free,A,64,1026
gemma4_d7code_s2,free,A,65,1862
gemma4_d7code_s2,free,B,66,1400
gemma4_d7code_s2,free,B,69,1662
gemma4_d7code_s2,free,B,70,1227
gemma4_d7code_s2,free,B,71,3300
gemma4_d7code_s2,free,B,72,1163
gemma4_d7code_s2,free,B,77,1455
gemma4_d7code_s2,free,B,81,1498
gemma4_d7code_s2,free,B,82,1785
gemma4_d7code_s2,free,B,88,1698
gemma4_d7code_s2,free,B,89,1843
gemma4_d7code_s2,free,B,91,1663
gemma4_d7code_s2,free,B,92,1447
gemma4_d7code_s2,free,B,94,1139
gemma4_d7code_s2,free,B,95,2341
gemma4_d7code_s2,free,B,99,1684
gemma4_d7code_s2,free,B,102,1403
gemma4_d7code_s2,free,B,103,1880
gemma4_d7code_s2,free,B,104,2752
gemma4_d7code_s2,free,B,106,1134
gemma4_d7code_s2,free,B,108,2949
gemma4_d7code_s2,free,B,111,1021
gemma4_d7code_s2,free,B,113,2388
gemma4_d7code_s2,free,B,114,1452
gemma4_d7code_s2,free,B,119,1096
gemma4_d7code_s2,free,B,120,1104
gemma4_d7code_s2,free,B,123,1127
gemma4_d7code_s2,free,B,125,1840
gemma4_d7code_s2,free,B,127,1355
gemma4_d7code_s2,free,B,128,1343
gemma4_d7code_s2,free,B,130,1147
gemma4_d7code_s2,free,B,132,3267
gemma4_d7code_s2,free,B,134,1277
gemma4_d7code_s2,free,B,135,1296
gemma4_d7code_s2,free,B,136,1024
gemma4_d7code_s2,free,B,138,1276
gemma4_d7code_s2,free,B,139,2227
gemma4_d7code_s2,free,B,140,1054
gemma4_d7code_s2,free,B,141,1048
gemma4_d7code_s2,free,B,142,1385
gemma4_d7code_s2,free,B,144,1250
gemma4_d7code_s2,free,B,145,1165
gemma4_d7code_s2,free,B,146,962
gemma4_d7code_s2,free,B,147,1473
gemma4_d7code_s2,free,B,148,1357
gemma4_d7code_s2,free,B,151,2032
gemma4_d7code_s2,free,B,154,1216
gemma4_d7code_s2,free,B,156,1393
