"# Per-item generation lengths re-tokenized from the committed mmlu_dual dumps (think-off MMLU, 228 items = 4/subject x 57). gen_toks: model-own-tokenizer count of the dumped text (post-strip = full generation for think-off). ordering_ok: 1 iff this record's arms share an identical 228-long gold sequence, the precondition for pairing rows across arms by idx. correct_*: pred==gold under the relaxed / strict extractor. Producer: analysis/residency/mmlu_dual_lengths.py"
record,model_family,arm,idx,gold,correct_relaxed,correct_strict,gen_toks,ordering_ok
pair_base,gemma4,free,176,D,0,0,586,1
pair_base,gemma4,free,177,A,1,0,350,1
pair_base,gemma4,free,178,C,1,0,487,1
pair_base,gemma4,free,179,A,1,0,580,1
pair_base,gemma4,free,180,C,1,1,397,1
pair_base,gemma4,free,181,A,1,0,481,1
pair_base,gemma4,free,182,D,1,0,482,1
pair_base,gemma4,free,183,B,1,1,531,1
pair_base,gemma4,free,184,D,1,0,328,1
pair_base,gemma4,free,185,A,1,1,376,1
pair_base,gemma4,free,186,D,1,0,449,1
pair_base,gemma4,free,187,B,1,0,490,1
pair_base,gemma4,free,188,A,1,0,424,1
pair_base,gemma4,free,189,B,1,1,390,1
pair_base,gemma4,free,190,D,1,0,441,1
pair_base,gemma4,free,191,C,1,1,402,1
pair_base,gemma4,free,192,B,1,0,333,1
pair_base,gemma4,free,193,A,1,1,489,1
pair_base,gemma4,free,194,C,1,1,494,1
pair_base,gemma4,free,195,A,1,1,319,1
pair_base,gemma4,free,196,D,0,0,570,1
pair_base,gemma4,free,197,A,1,0,404,1
pair_base,gemma4,free,198,C,1,0,454,1
pair_base,gemma4,free,199,C,1,0,484,1
pair_base,gemma4,free,200,A,1,0,330,1
pair_base,gemma4,free,201,C,1,0,289,1
pair_base,gemma4,free,202,C,1,0,376,1
pair_base,gemma4,free,203,D,1,1,219,1
pair_base,gemma4,free,204,A,1,1,243,1
pair_base,gemma4,free,205,C,1,1,364,1
pair_base,gemma4,free,206,A,1,1,331,1
pair_base,gemma4,free,207,C,1,1,250,1
pair_base,gemma4,free,208,D,1,1,167,1
pair_base,gemma4,free,209,A,0,0,245,1
pair_base,gemma4,free,210,D,1,0,161,1
pair_base,gemma4,free,211,B,0,0,167,1
pair_base,gemma4,free,212,C,1,0,315,1
pair_base,gemma4,free,213,D,1,1,118,1
pair_base,gemma4,free,214,D,1,1,335,1
pair_base,gemma4,free,215,D,1,1,117,1
pair_base,gemma4,free,216,D,0,0,226,1
pair_base,gemma4,free,217,A,1,0,239,1
pair_base,gemma4,free,218,A,1,1,436,1
pair_base,gemma4,free,219,A,1,0,279,1
pair_base,gemma4,free,220,C,1,0,501,1
pair_base,gemma4,free,221,B,0,0,842,1
pair_base,gemma4,free,222,D,1,0,507,1
pair_base,gemma4,free,223,C,1,0,583,1
pair_base,gemma4,free,224,D,1,1,102,1
pair_base,gemma4,free,225,B,1,1,310,1
pair_base,gemma4,free,226,D,1,1,118,1
pair_base,gemma4,free,227,A,1,0,231,1
pair_d5,gemma4,R16,0,B,1,1,581,1
pair_d5,gemma4,R16,1,C,1,1,528,1
pair_d5,gemma4,R16,2,D,1,0,882,1
pair_d5,gemma4,R16,3,B,1,1,480,1
pair_d5,gemma4,R16,4,A,1,1,581,1
pair_d5,gemma4,R16,5,B,1,0,500,1
pair_d5,gemma4,R16,6,A,1,1,222,1
pair_d5,gemma4,R16,7,C,1,0,856,1
pair_d5,gemma4,R16,8,A,1,0,372,1
pair_d5,gemma4,R16,9,D,1,0,350,1
pair_d5,gemma4,R16,10,C,1,1,272,1
pair_d5,gemma4,R16,11,C,1,1,399,1
pair_d5,gemma4,R16,12,C,1,1,375,1
pair_d5,gemma4,R16,13,C,1,0,323,1
pair_d5,gemma4,R16,14,A,1,0,299,1
pair_d5,gemma4,R16,15,B,1,0,378,1
pair_d5,gemma4,R16,16,D,1,0,268,1
pair_d5,gemma4,R16,17,C,1,1,422,1
pair_d5,gemma4,R16,18,D,1,0,410,1
pair_d5,gemma4,R16,19,B,1,1,1463,1
pair_d5,gemma4,R16,20,A,1,0,354,1
pair_d5,gemma4,R16,21,C,1,1,606,1
pair_d5,gemma4,R16,22,B,1,0,834,1
pair_d5,gemma4,R16,23,A,1,0,564,1
pair_d5,gemma4,R16,24,B,1,0,402,1
pair_d5,gemma4,R16,25,D,1,1,687,1
pair_d5,gemma4,R16,26,D,1,1,627,1
pair_d5,gemma4,R16,27,A,1,1,376,1
pair_d5,gemma4,R16,28,B,1,0,297,1
pair_d5,gemma4,R16,29,C,0,0,556,1
pair_d5,gemma4,R16,30,C,1,0,352,1
pair_d5,gemma4,R16,31,A,1,0,363,1
pair_d5,gemma4,R16,32,C,1,0,360,1
pair_d5,gemma4,R16,33,A,1,0,334,1
pair_d5,gemma4,R16,34,C,1,0,519,1
pair_d5,gemma4,R16,35,A,1,1,227,1
pair_d5,gemma4,R16,36,A,1,0,210,1
pair_d5,gemma4,R16,37,B,1,0,140,1
pair_d5,gemma4,R16,38,B,1,0,315,1
pair_d5,gemma4,R16,39,B,1,0,224,1
pair_d5,gemma4,R16,40,D,1,0,323,1
pair_d5,gemma4,R16,41,D,1,0,310,1
pair_d5,gemma4,R16,42,A,1,1,398,1
pair_d5,gemma4,R16,43,A,1,1,587,1
pair_d5,gemma4,R16,44,C,1,0,249,1
pair_d5,gemma4,R16,45,C,1,1,305,1
pair_d5,gemma4,R16,46,D,1,0,222,1
pair_d5,gemma4,R16,47,B,1,1,388,1
pair_d5,gemma4,R16,48,A,1,0,309,1
pair_d5,gemma4,R16,49,A,1,0,347,1
pair_d5,gemma4,R16,50,C,1,1,344,1
pair_d5,gemma4,R16,51,A,1,0,196,1
pair_d5,gemma4,R16,52,A,1,0,361,1
pair_d5,gemma4,R16,53,A,1,0,559,1
pair_d5,gemma4,R16,54,C,1,0,394,1
pair_d5,gemma4,R16,55,A,1,0,524,1
pair_d5,gemma4,R16,56,C,1,0,240,1
pair_d5,gemma4,R16,57,A,1,1,240,1
pair_d5,gemma4,R16,58,A,1,0,345,1
pair_d5,gemma4,R16,59,C,1,0,363,1
pair_d5,gemma4,R16,60,D,1,1,347,1
pair_d5,gemma4,R16,61,C,1,1,269,1
pair_d5,gemma4,R16,62,A,1,0,716,1
pair_d5,gemma4,R16,63,B,1,0,397,1
pair_d5,gemma4,R16,64,B,1,1,151,1
pair_d5,gemma4,R16,65,A,1,0,315,1
pair_d5,gemma4,R16,66,D,1,1,396,1
pair_d5,gemma4,R16,67,C,1,1,536,1
pair_d5,gemma4,R16,68,B,1,1,793,1
pair_d5,gemma4,R16,69,C,1,0,908,1
pair_d5,gemma4,R16,70,D,1,1,516,1
pair_d5,gemma4,R16,71,D,1,0,329,1
pair_d5,gemma4,R16,72,D,1,0,578,1
pair_d5,gemma4,R16,73,C,1,1,343,1
pair_d5,gemma4,R16,74,B,1,0,250,1
pair_d5,gemma4,R16,75,D,1,0,313,1
pair_d5,gemma4,R16,76,C,0,0,567,1
pair_d5,gemma4,R16,77,B,1,0,426,1
pair_d5,gemma4,R16,78,D,1,0,238,1
pair_d5,gemma4,R16,79,D,1,0,311,1
pair_d5,gemma4,R16,80,A,1,1,340,1
pair_d5,gemma4,R16,81,D,1,1,249,1
pair_d5,gemma4,R16,82,A,1,1,242,1
pair_d5,gemma4,R16,83,B,1,0,304,1
pair_d5,gemma4,R16,84,B,1,0,401,1
pair_d5,gemma4,R16,85,D,1,0,245,1
pair_d5,gemma4,R16,86,D,1,0,225,1
pair_d5,gemma4,R16,87,D,1,0,361,1
pair_d5,gemma4,R16,88,C,1,0,419,1
pair_d5,gemma4,R16,89,B,1,1,109,1
pair_d5,gemma4,R16,90,C,1,1,83,1
pair_d5,gemma4,R16,91,A,1,1,240,1
pair_d5,gemma4,R16,92,A,1,1,172,1
pair_d5,gemma4,R16,93,B,1,1,253,1
pair_d5,gemma4,R16,94,A,1,0,248,1
pair_d5,gemma4,R16,95,A,1,1,297,1
pair_d5,gemma4,R16,96,B,1,1,240,1
pair_d5,gemma4,R16,97,D,1,0,242,1
pair_d5,gemma4,R16,98,C,1,1,206,1
pair_d5,gemma4,R16,99,D,1,1,263,1
pair_d5,gemma4,R16,100,B,1,0,270,1
pair_d5,gemma4,R16,101,A,0,0,262,1
pair_d5,gemma4,R16,102,C,1,0,298,1
pair_d5,gemma4,R16,103,B,0,0,400,1
pair_d5,gemma4,R16,104,B,1,0,308,1
pair_d5,gemma4,R16,105,A,1,0,370,1
pair_d5,gemma4,R16,106,A,1,0,283,1
pair_d5,gemma4,R16,107,C,1,0,164,1
pair_d5,gemma4,R16,108,C,1,1,224,1
pair_d5,gemma4,R16,109,B,1,1,345,1
pair_d5,gemma4,R16,110,D,1,1,181,1
pair_d5,gemma4,R16,111,C,1,0,353,1
pair_d5,gemma4,R16,112,C,1,1,170,1
pair_d5,gemma4,R16,113,B,1,0,424,1
pair_d5,gemma4,R16,114,A,1,0,716,1
pair_d5,gemma4,R16,115,A,1,0,309,1
pair_d5,gemma4,R16,116,A,1,0,287,1
pair_d5,gemma4,R16,117,B,1,0,293,1
pair_d5,gemma4,R16,118,B,1,0,341,1
pair_d5,gemma4,R16,119,D,1,0,513,1
pair_d5,gemma4,R16,120,C,1,0,365,1
pair_d5,gemma4,R16,121,C,1,1,202,1
pair_d5,gemma4,R16,122,B,1,1,296,1
pair_d5,gemma4,R16,123,C,1,0,429,1
pair_d5,gemma4,R16,124,A,0,0,747,1
pair_d5,gemma4,R16,125,D,1,1,239,1
pair_d5,gemma4,R16,126,B,0,0,338,1
pair_d5,gemma4,R16,127,B,1,0,260,1
pair_d5,gemma4,R16,128,A,1,0,476,1
pair_d5,gemma4,R16,129,C,1,0,536,1
pair_d5,gemma4,R16,130,A,1,0,511,1
pair_d5,gemma4,R16,131,D,1,0,602,1
pair_d5,gemma4,R16,132,B,1,1,358,1
pair_d5,gemma4,R16,133,D,1,0,260,1
pair_d5,gemma4,R16,134,C,1,1,159,1
pair_d5,gemma4,R16,135,A,0,0,229,1
pair_d5,gemma4,R16,136,D,1,1,378,1
pair_d5,gemma4,R16,137,B,0,0,565,1
pair_d5,gemma4,R16,138,B,1,0,175,1
pair_d5,gemma4,R16,139,A,1,0,297,1
pair_d5,gemma4,R16,140,B,1,1,388,1
pair_d5,gemma4,R16,141,D,1,0,341,1
pair_d5,gemma4,R16,142,D,1,0,229,1
pair_d5,gemma4,R16,143,C,1,1,298,1
pair_d5,gemma4,R16,144,A,1,0,439,1
pair_d5,gemma4,R16,145,C,1,0,678,1
pair_d5,gemma4,R16,146,B,1,0,271,1
pair_d5,gemma4,R16,147,D,1,1,313,1
pair_d5,gemma4,R16,148,A,1,1,315,1
pair_d5,gemma4,R16,149,B,1,0,271,1
pair_d5,gemma4,R16,150,D,1,1,311,1
pair_d5,gemma4,R16,151,A,1,0,292,1
pair_d5,gemma4,R16,152,B,1,0,223,1
pair_d5,gemma4,R16,153,D,1,1,225,1
pair_d5,gemma4,R16,154,A,1,0,374,1
pair_d5,gemma4,R16,155,A,1,0,293,1
pair_d5,gemma4,R16,156,D,1,1,249,1
pair_d5,gemma4,R16,157,C,1,1,308,1
pair_d5,gemma4,R16,158,B,1,0,466,1
pair_d5,gemma4,R16,159,B,1,0,267,1
pair_d5,gemma4,R16,160,B,1,0,227,1
pair_d5,gemma4,R16,161,B,1,0,408,1
pair_d5,gemma4,R16,162,B,1,0,229,1
pair_d5,gemma4,R16,163,B,1,0,169,1
pair_d5,gemma4,R16,164,C,1,1,395,1
pair_d5,gemma4,R16,165,B,0,0,333,1
pair_d5,gemma4,R16,166,A,1,0,361,1
pair_d5,gemma4,R16,167,D,1,0,298,1
pair_d5,gemma4,R16,168,C,1,0,331,1
pair_d5,gemma4,R16,169,A,1,0,338,1
pair_d5,gemma4,R16,170,B,1,1,340,1
pair_d5,gemma4,R16,171,D,1,0,271,1
pair_d5,gemma4,R16,172,A,1,1,294,1
pair_d5,gemma4,R16,173,A,1,0,249,1
pair_d5,gemma4,R16,174,D,1,0,311,1
pair_d5,gemma4,R16,175,A,1,0,223,1
pair_d5,gemma4,R16,176,D,0,0,539,1
pair_d5,gemma4,R16,177,A,1,0,327,1
pair_d5,gemma4,R16,178,C,1,1,470,1
pair_d5,gemma4,R16,179,A,1,0,1054,1
pair_d5,gemma4,R16,180,C,1,0,454,1
pair_d5,gemma4,R16,181,A,1,0,542,1
pair_d5,gemma4,R16,182,D,1,0,410,1
pair_d5,gemma4,R16,183,B,1,0,623,1
pair_d5,gemma4,R16,184,D,1,0,409,1
pair_d5,gemma4,R16,185,A,1,0,363,1
pair_d5,gemma4,R16,186,D,1,0,454,1
pair_d5,gemma4,R16,187,B,1,0,775,1
pair_d5,gemma4,R16,188,A,1,0,441,1
pair_d5,gemma4,R16,189,B,1,0,373,1
pair_d5,gemma4,R16,190,D,1,0,438,1
pair_d5,gemma4,R16,191,C,1,0,397,1
pair_d5,gemma4,R16,192,B,1,1,346,1
pair_d5,gemma4,R16,193,A,1,0,327,1
pair_d5,gemma4,R16,194,C,1,0,326,1
pair_d5,gemma4,R16,195,A,1,1,311,1
pair_d5,gemma4,R16,196,D,0,0,447,1
pair_d5,gemma4,R16,197,A,1,0,419,1
pair_d5,gemma4,R16,198,C,1,1,465,1
pair_d5,gemma4,R16,199,C,1,1,914,1
pair_d5,gemma4,R16,200,A,1,1,303,1
pair_d5,gemma4,R16,201,C,1,0,321,1
pair_d5,gemma4,R16,202,C,1,0,327,1
pair_d5,gemma4,R16,203,D,1,0,243,1
pair_d5,gemma4,R16,204,A,1,1,356,1
pair_d5,gemma4,R16,205,C,1,0,502,1
pair_d5,gemma4,R16,206,A,1,0,457,1
pair_d5,gemma4,R16,207,C,1,1,286,1
pair_d5,gemma4,R16,208,D,1,1,149,1
pair_d5,gemma4,R16,209,A,0,0,290,1
pair_d5,gemma4,R16,210,D,1,1,136,1
pair_d5,gemma4,R16,211,B,0,0,154,1
pair_d5,gemma4,R16,212,C,1,0,263,1
pair_d5,gemma4,R16,213,D,1,1,166,1
pair_d5,gemma4,R16,214,D,1,1,182,1
pair_d5,gemma4,R16,215,D,1,1,173,1
pair_d5,gemma4,R16,216,D,0,0,296,1
pair_d5,gemma4,R16,217,A,1,0,259,1
pair_d5,gemma4,R16,218,A,0,0,671,1
pair_d5,gemma4,R16,219,A,1,1,270,1
pair_d5,gemma4,R16,220,C,1,0,460,1
pair_d5,gemma4,R16,221,B,0,0,884,1
pair_d5,gemma4,R16,222,D,1,0,626,1
pair_d5,gemma4,R16,223,C,1,0,466,1
pair_d5,gemma4,R16,224,D,1,1,126,1
pair_d5,gemma4,R16,225,B,1,0,398,1
pair_d5,gemma4,R16,226,D,1,1,368,1
pair_d5,gemma4,R16,227,A,1,1,141,1
pair_d5,gemma4,R8,0,B,1,1,517,1
pair_d5,gemma4,R8,1,C,1,1,662,1
pair_d5,gemma4,R8,2,D,1,0,1614,1
pair_d5,gemma4,R8,3,B,1,1,644,1
pair_d5,gemma4,R8,4,A,1,1,547,1
pair_d5,gemma4,R8,5,B,1,0,453,1
pair_d5,gemma4,R8,6,A,1,1,214,1
pair_d5,gemma4,R8,7,C,1,1,527,1
pair_d5,gemma4,R8,8,A,1,1,353,1
pair_d5,gemma4,R8,9,D,1,0,322,1
pair_d5,gemma4,R8,10,C,1,1,287,1
pair_d5,gemma4,R8,11,C,1,1,272,1
pair_d5,gemma4,R8,12,C,1,0,457,1
pair_d5,gemma4,R8,13,C,1,1,204,1
pair_d5,gemma4,R8,14,A,1,0,270,1
pair_d5,gemma4,R8,15,B,1,0,385,1
pair_d5,gemma4,R8,16,D,1,0,268,1
pair_d5,gemma4,R8,17,C,1,0,384,1
pair_d5,gemma4,R8,18,D,1,0,272,1
pair_d5,gemma4,R8,19,B,0,0,2049,1
pair_d5,gemma4,R8,20,A,1,0,387,1
pair_d5,gemma4,R8,21,C,1,0,727,1
pair_d5,gemma4,R8,22,B,1,0,726,1
pair_d5,gemma4,R8,23,A,1,1,413,1
pair_d5,gemma4,R8,24,B,1,1,402,1
pair_d5,gemma4,R8,25,D,1,0,1328,1
pair_d5,gemma4,R8,26,D,1,0,442,1
pair_d5,gemma4,R8,27,A,1,1,605,1
pair_d5,gemma4,R8,28,B,1,1,334,1
pair_d5,gemma4,R8,29,C,1,0,1918,1
pair_d5,gemma4,R8,30,C,1,1,302,1
pair_d5,gemma4,R8,31,A,1,0,382,1
pair_d5,gemma4,R8,32,C,1,0,354,1
pair_d5,gemma4,R8,33,A,1,0,303,1
pair_d5,gemma4,R8,34,C,1,0,421,1
pair_d5,gemma4,R8,35,A,1,0,198,1
pair_d5,gemma4,R8,36,A,1,0,137,1
pair_d5,gemma4,R8,37,B,1,0,148,1
pair_d5,gemma4,R8,38,B,1,0,428,1
pair_d5,gemma4,R8,39,B,1,0,215,1
pair_d5,gemma4,R8,40,D,1,0,224,1
pair_d5,gemma4,R8,41,D,1,1,194,1
pair_d5,gemma4,R8,42,A,1,1,186,1
pair_d5,gemma4,R8,43,A,0,0,932,1
pair_d5,gemma4,R8,44,C,1,0,275,1
pair_d5,gemma4,R8,45,C,1,0,263,1
pair_d5,gemma4,R8,46,D,1,0,222,1
pair_d5,gemma4,R8,47,B,1,0,363,1
pair_d5,gemma4,R8,48,A,1,0,242,1
pair_d5,gemma4,R8,49,A,1,0,396,1
pair_d5,gemma4,R8,50,C,1,0,317,1
pair_d5,gemma4,R8,51,A,1,0,214,1
pair_d5,gemma4,R8,52,A,1,0,322,1
pair_d5,gemma4,R8,53,A,0,0,774,1
pair_d5,gemma4,R8,54,C,1,0,358,1
pair_d5,gemma4,R8,55,A,1,0,436,1
pair_d5,gemma4,R8,56,C,1,1,190,1
pair_d5,gemma4,R8,57,A,1,0,253,1
pair_d5,gemma4,R8,58,A,1,0,330,1
pair_d5,gemma4,R8,59,C,1,0,374,1
pair_d5,gemma4,R8,60,D,1,1,371,1
pair_d5,gemma4,R8,61,C,1,1,259,1
pair_d5,gemma4,R8,62,A,1,1,890,1
pair_d5,gemma4,R8,63,B,1,1,234,1
pair_d5,gemma4,R8,64,B,1,1,151,1
pair_d5,gemma4,R8,65,A,1,1,341,1
pair_d5,gemma4,R8,66,D,1,0,303,1
pair_d5,gemma4,R8,67,C,1,1,317,1
pair_d5,gemma4,R8,68,B,1,1,1839,1
pair_d5,gemma4,R8,69,C,1,0,634,1
pair_d5,gemma4,R8,70,D,1,1,411,1
pair_d5,gemma4,R8,71,D,1,0,497,1
pair_d5,gemma4,R8,72,D,0,0,581,1
pair_d5,gemma4,R8,73,C,1,0,226,1
pair_d5,gemma4,R8,74,B,1,0,250,1
pair_d5,gemma4,R8,75,D,1,1,333,1
pair_d5,gemma4,R8,76,C,1,0,523,1
pair_d5,gemma4,R8,77,B,1,0,384,1
pair_d5,gemma4,R8,78,D,1,0,250,1
pair_d5,gemma4,R8,79,D,1,0,317,1
pair_d5,gemma4,R8,80,A,1,1,317,1
pair_d5,gemma4,R8,81,D,1,1,265,1
pair_d5,gemma4,R8,82,A,1,1,263,1
pair_d5,gemma4,R8,83,B,1,0,263,1
pair_d5,gemma4,R8,84,B,1,1,381,1
pair_d5,gemma4,R8,85,D,1,1,265,1
pair_d5,gemma4,R8,86,D,1,0,238,1
pair_d5,gemma4,R8,87,D,1,1,341,1
pair_d5,gemma4,R8,88,C,1,1,120,1
pair_d5,gemma4,R8,89,B,1,1,242,1
pair_d5,gemma4,R8,90,C,1,1,91,1
pair_d5,gemma4,R8,91,A,1,1,102,1
pair_d5,gemma4,R8,92,A,1,1,162,1
pair_d5,gemma4,R8,93,B,1,1,287,1
pair_d5,gemma4,R8,94,A,1,1,607,1
pair_d5,gemma4,R8,95,A,1,1,287,1
pair_d5,gemma4,R8,96,B,1,1,224,1
pair_d5,gemma4,R8,97,D,1,0,260,1
pair_d5,gemma4,R8,98,C,1,1,233,1
pair_d5,gemma4,R8,99,D,1,0,263,1
pair_d5,gemma4,R8,100,B,1,0,272,1
pair_d5,gemma4,R8,101,A,0,0,758,1
pair_d5,gemma4,R8,102,C,1,0,398,1
pair_d5,gemma4,R8,103,B,0,0,379,1
pair_d5,gemma4,R8,104,B,1,0,262,1
pair_d5,gemma4,R8,105,A,1,1,304,1
pair_d5,gemma4,R8,106,A,1,0,294,1
pair_d5,gemma4,R8,107,C,1,1,172,1
pair_d5,gemma4,R8,108,C,1,1,166,1
pair_d5,gemma4,R8,109,B,1,1,321,1
pair_d5,gemma4,R8,110,D,1,1,91,1
pair_d5,gemma4,R8,111,C,1,1,209,1
pair_d5,gemma4,R8,112,C,1,1,269,1
pair_d5,gemma4,R8,113,B,1,0,399,1
pair_d5,gemma4,R8,114,A,1,1,692,1
pair_d5,gemma4,R8,115,A,1,1,302,1
pair_d5,gemma4,R8,116,A,1,0,306,1
pair_d5,gemma4,R8,117,B,1,0,242,1
pair_d5,gemma4,R8,118,B,1,0,540,1
pair_d5,gemma4,R8,119,D,1,1,634,1
pair_d5,gemma4,R8,120,C,1,0,519,1
pair_d5,gemma4,R8,121,C,1,0,511,1
pair_d5,gemma4,R8,122,B,1,0,291,1
pair_d5,gemma4,R8,123,C,1,1,699,1
pair_d5,gemma4,R8,124,A,0,0,404,1
pair_d5,gemma4,R8,125,D,1,0,272,1
pair_d5,gemma4,R8,126,B,1,0,341,1
pair_d5,gemma4,R8,127,B,1,0,283,1
pair_d5,gemma4,R8,128,A,1,0,487,1
pair_d5,gemma4,R8,129,C,1,0,536,1
pair_d5,gemma4,R8,130,A,1,0,518,1
pair_d5,gemma4,R8,131,D,1,1,437,1
pair_d5,gemma4,R8,132,B,1,1,371,1
pair_d5,gemma4,R8,133,D,1,0,279,1
pair_d5,gemma4,R8,134,C,1,1,224,1
pair_d5,gemma4,R8,135,A,0,0,188,1
pair_d5,gemma4,R8,136,D,1,0,316,1
pair_d5,gemma4,R8,137,B,1,1,431,1
pair_d5,gemma4,R8,138,B,1,0,173,1
pair_d5,gemma4,R8,139,A,1,1,332,1
pair_d5,gemma4,R8,140,B,1,0,365,1
pair_d5,gemma4,R8,141,D,1,0,466,1
pair_d5,gemma4,R8,142,D,1,0,226,1
pair_d5,gemma4,R8,143,C,1,0,293,1
pair_d5,gemma4,R8,144,A,1,0,401,1
pair_d5,gemma4,R8,145,C,1,0,561,1
pair_d5,gemma4,R8,146,B,1,0,257,1
pair_d5,gemma4,R8,147,D,1,1,278,1
pair_d5,gemma4,R8,148,A,1,1,348,1
pair_d5,gemma4,R8,149,B,1,0,321,1
pair_d5,gemma4,R8,150,D,1,0,309,1
pair_d5,gemma4,R8,151,A,1,1,232,1
pair_d5,gemma4,R8,152,B,1,0,227,1
pair_d5,gemma4,R8,153,D,1,0,215,1
pair_d5,gemma4,R8,154,A,0,0,932,1
pair_d5,gemma4,R8,155,A,1,0,318,1
pair_d5,gemma4,R8,156,D,1,0,237,1
pair_d5,gemma4,R8,157,C,1,0,309,1
pair_d5,gemma4,R8,158,B,1,0,308,1
pair_d5,gemma4,R8,159,B,1,1,277,1
pair_d5,gemma4,R8,160,B,1,0,169,1
pair_d5,gemma4,R8,161,B,1,0,446,1
pair_d5,gemma4,R8,162,B,1,0,250,1
pair_d5,gemma4,R8,163,B,1,1,130,1
pair_d5,gemma4,R8,164,C,1,0,313,1
pair_d5,gemma4,R8,165,B,0,0,295,1
pair_d5,gemma4,R8,166,A,1,1,370,1
pair_d5,gemma4,R8,167,D,1,0,421,1
pair_d5,gemma4,R8,168,C,1,1,286,1
pair_d5,gemma4,R8,169,A,1,0,261,1
pair_d5,gemma4,R8,170,B,1,0,356,1
pair_d5,gemma4,R8,171,D,1,0,258,1
pair_d5,gemma4,R8,172,A,1,1,158,1
pair_d5,gemma4,R8,173,A,1,1,308,1
pair_d5,gemma4,R8,174,D,1,0,234,1
pair_d5,gemma4,R8,175,A,1,1,202,1
pair_d5,gemma4,R8,176,D,0,0,501,1
pair_d5,gemma4,R8,177,A,1,0,299,1
pair_d5,gemma4,R8,178,C,1,1,585,1
pair_d5,gemma4,R8,179,A,1,0,1117,1
pair_d5,gemma4,R8,180,C,1,0,374,1
pair_d5,gemma4,R8,181,A,1,0,466,1
pair_d5,gemma4,R8,182,D,1,0,488,1
pair_d5,gemma4,R8,183,B,1,0,563,1
pair_d5,gemma4,R8,184,D,1,0,394,1
pair_d5,gemma4,R8,185,A,1,0,352,1
pair_d5,gemma4,R8,186,D,1,0,476,1
pair_d5,gemma4,R8,187,B,1,0,765,1
pair_d5,gemma4,R8,188,A,1,0,469,1
pair_d5,gemma4,R8,189,B,1,1,345,1
pair_d5,gemma4,R8,190,D,1,0,532,1
pair_d5,gemma4,R8,191,C,1,0,419,1
pair_d5,gemma4,R8,192,B,1,0,335,1
pair_d5,gemma4,R8,193,A,1,0,363,1
pair_d5,gemma4,R8,194,C,1,1,381,1
pair_d5,gemma4,R8,195,A,1,0,279,1
pair_d5,gemma4,R8,196,D,1,0,740,1
pair_d5,gemma4,R8,197,A,1,0,341,1
pair_d5,gemma4,R8,198,C,1,0,437,1
pair_d5,gemma4,R8,199,C,1,1,388,1
pair_d5,gemma4,R8,200,A,1,0,321,1
pair_d5,gemma4,R8,201,C,1,0,305,1
pair_d5,gemma4,R8,202,C,1,1,331,1
pair_d5,gemma4,R8,203,D,1,0,231,1
pair_d5,gemma4,R8,204,A,1,0,342,1
pair_d5,gemma4,R8,205,C,1,0,366,1
pair_d5,gemma4,R8,206,A,1,0,375,1
pair_d5,gemma4,R8,207,C,0,0,227,1
pair_d5,gemma4,R8,208,D,1,1,100,1
pair_d5,gemma4,R8,209,A,0,0,226,1
pair_d5,gemma4,R8,210,D,1,1,123,1
pair_d5,gemma4,R8,211,B,0,0,166,1
pair_d5,gemma4,R8,212,C,1,1,300,1
pair_d5,gemma4,R8,213,D,1,0,222,1
pair_d5,gemma4,R8,214,D,1,1,343,1
pair_d5,gemma4,R8,215,D,1,0,228,1
pair_d5,gemma4,R8,216,D,0,0,340,1
pair_d5,gemma4,R8,217,A,1,0,383,1
pair_d5,gemma4,R8,218,A,1,0,501,1
pair_d5,gemma4,R8,219,A,1,0,373,1
pair_d5,gemma4,R8,220,C,1,1,425,1
pair_d5,gemma4,R8,221,B,0,0,867,1
pair_d5,gemma4,R8,222,D,0,0,354,1
pair_d5,gemma4,R8,223,C,1,0,458,1
pair_d5,gemma4,R8,224,D,1,0,96,1
pair_d5,gemma4,R8,225,B,0,0,331,1
pair_d5,gemma4,R8,226,D,1,0,175,1
pair_d5,gemma4,R8,227,A,1,0,185,1
pair_d5,gemma4,free,0,B,1,1,574,1
pair_d5,gemma4,free,1,C,1,1,372,1
pair_d5,gemma4,free,2,D,1,0,739,1
pair_d5,gemma4,free,3,B,1,0,494,1
pair_d5,gemma4,free,4,A,1,1,624,1
pair_d5,gemma4,free,5,B,1,1,392,1
pair_d5,gemma4,free,6,A,1,1,229,1
pair_d5,gemma4,free,7,C,1,1,576,1
pair_d5,gemma4,free,8,A,1,0,379,1
pair_d5,gemma4,free,9,D,1,0,321,1
pair_d5,gemma4,free,10,C,1,1,255,1
pair_d5,gemma4,free,11,C,1,0,315,1
pair_d5,gemma4,free,12,C,1,1,350,1
pair_d5,gemma4,free,13,C,1,1,311,1
pair_d5,gemma4,free,14,A,1,0,315,1
pair_d5,gemma4,free,15,B,1,0,374,1
pair_d5,gemma4,free,16,D,1,1,245,1
pair_d5,gemma4,free,17,C,1,1,347,1
pair_d5,gemma4,free,18,D,1,0,318,1
pair_d5,gemma4,free,19,B,0,0,1187,1
pair_d5,gemma4,free,20,A,1,0,374,1
pair_d5,gemma4,free,21,C,1,0,688,1
pair_d5,gemma4,free,22,B,1,1,1139,1
pair_d5,gemma4,free,23,A,1,1,437,1
pair_d5,gemma4,free,24,B,1,1,482,1
pair_d5,gemma4,free,25,D,1,0,687,1
